[2025-02-02T22:43:32.838+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-02T22:43:32.857+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [queued]>
[2025-02-02T22:43:32.874+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [queued]>
[2025-02-02T22:43:32.875+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-02-02T22:43:32.900+0000] {taskinstance.py:2889} INFO - Executing <Task(BranchPythonOperator): verify_file_reliability> on 2025-02-02 22:43:26.638240+00:00
[2025-02-02T22:43:32.905+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=4084) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-02-02T22:43:32.907+0000] {standard_task_runner.py:72} INFO - Started process 4093 to run task
[2025-02-02T22:43:32.907+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'directory_and_file_verification_dag', 'verify_file_reliability', 'manual__2025-02-02T22:43:26.638240+00:00', '--job-id', '362', '--raw', '--subdir', 'DAGS_FOLDER/my_directory_and_file_checker.py', '--cfg-path', '/tmp/tmpyaw3d239']
[2025-02-02T22:43:32.909+0000] {standard_task_runner.py:105} INFO - Job 362: Subtask verify_file_reliability
[2025-02-02T22:43:33.170+0000] {task_command.py:467} INFO - Running <TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [running]> on host 003b7fbea265
[2025-02-02T22:43:33.264+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='directory_and_file_verification_dag' AIRFLOW_CTX_TASK_ID='verify_file_reliability' AIRFLOW_CTX_EXECUTION_DATE='2025-02-02T22:43:26.638240+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-02-02T22:43:26.638240+00:00'
[2025-02-02T22:43:33.265+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2025-02-02T22:43:33.265+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2025-02-02T22:43:33.266+0000] {logging_mixin.py:190} INFO - Current task name:verify_file_reliability state:running start_date:2025-02-02 22:43:32.859336+00:00
[2025-02-02T22:43:33.266+0000] {logging_mixin.py:190} INFO - Dag name:directory_and_file_verification_dag and current dag run status:running
[2025-02-02T22:43:33.267+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-02T22:43:33.267+0000] {baseoperator.py:421} WARNING - BranchPythonOperator.execute cannot be called outside TaskInstance!
[2025-02-02T22:43:33.284+0000] {my_directory_and_file_checker.py:57} ERROR - ❌ Erreur d'encodage (utf-8) pour Écritures.csv: 'utf-8' codec can't decode byte 0xb0 in position 1: invalid start byte
[2025-02-02T22:43:33.351+0000] {logging_mixin.py:190} INFO - 
📂 Contenu du fichier (ISO-8859-1): Écritures.csv
[2025-02-02T22:43:35.669+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.674+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.677+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.678+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.679+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.680+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.681+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.681+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.683+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.685+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.686+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.687+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.688+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.688+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.689+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.690+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.690+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.691+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.692+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.693+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.694+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.694+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.695+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.696+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.696+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.697+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.698+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.699+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.700+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.700+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.701+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.702+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.702+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.703+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.704+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.705+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.706+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.707+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.707+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.708+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.709+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.710+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.710+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.711+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.712+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.713+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.713+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.715+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.716+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.716+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.718+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.720+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.721+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.722+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.723+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.724+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.724+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.725+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.726+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-23
[2025-02-02T22:43:35.727+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.727+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.728+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.729+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.730+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.730+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.731+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.732+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.733+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.733+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.734+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.735+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.735+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-03-12
[2025-02-02T22:43:35.736+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.737+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.738+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.739+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.739+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.740+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.741+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.742+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.742+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.743+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.744+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.745+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.746+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.746+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.748+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.748+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.749+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.750+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.751+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.751+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.752+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.753+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.754+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.754+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.755+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.756+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.757+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.758+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.758+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.759+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.760+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.761+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.762+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.763+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.764+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.765+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.765+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.766+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.767+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.768+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.769+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.770+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.772+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.777+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.780+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.788+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.791+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.795+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.797+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.799+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.800+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.801+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.802+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.803+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.804+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.805+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.806+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.807+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.808+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.808+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.809+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.810+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.811+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.811+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.812+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.813+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.814+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.814+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.815+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.815+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.816+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.817+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.817+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.818+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.819+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.819+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.820+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.821+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.821+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.822+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.823+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.823+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.824+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.825+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.825+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.826+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.827+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.827+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.828+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.828+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.829+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.830+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.830+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.831+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.831+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.832+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.833+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.833+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.834+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.835+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.835+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.836+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.837+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.837+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.838+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.838+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.839+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.840+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.841+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.841+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.842+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.843+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.844+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.844+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.845+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.845+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.846+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.847+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.847+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.848+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.848+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.849+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.850+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.850+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.851+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.851+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.852+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.853+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.853+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.854+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.854+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.855+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.855+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.856+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.857+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.857+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.858+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.859+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.859+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.860+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.861+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.861+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.862+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.862+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.863+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.864+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.864+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.865+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.865+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.866+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.866+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.867+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.868+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.868+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.869+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.869+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.870+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.871+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.871+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.872+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.873+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.874+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.874+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.875+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.875+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.876+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.877+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.877+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
[2025-02-02T22:43:35.878+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-01
